LOC100693400	LG8_24:5686064-5688370
LOC100690436	LG7:4829141-4842053
LOC100705295	UNK908:3314-3612
brf1,LOC100694622	LG19:22333723-22439985
LOC100711650	LG2:9886356-9916598
LOC100705479,LOC100705211	LG5:13482660-13515486
LOC102079734	LG4:24454593-24460439
LOC100703291	LG7:35757795-35769147
LOC102076040	LG23:3786717-3799293
LOC100691267	LG1:8724030-8741028
LOC102080516	LG20:20124345-20125519
LOC102075883	LG10:10225720-10230661
LOC102078402	LG15:8042927-8047539
LOC100705701	LG3:6075456-6083153
LOC100693240	LG9:6326986-6340749
LOC102083107,nf1,LOC102083187,LOC102083262	UNK90:603066-723149
LOC100707847	LG14:19369080-19443969
LOC100707296	LG17:25953297-25964744
LOC100695221	LG6:19051552-19053738
LOC100706543	LG2:14137852-14149733
piga	LG16_21:13285821-13296798
LOC100711169	LG8_24:4344088-4355384
LOC100702477	LG19:981436-982673
LOC102080426	UNK5:1547212-1549364
LOC100696190	LG18:19891933-19894896
LOC100697962	LG15:14370087-14371444
LOC100703614	LG2:24446898-24453564
LOC100710933	LG10:10024586-10026519
LOC100705627	LG6:28273788-28279509
LOC100708173	LG8_24:26843800-26848886
LOC100693992,LOC100694268	UNK17:185354-220323
LOC100692903	LG15:15114784-15209848
LOC100692205	LG11:9628858-9653721
LOC100692308	UNK143:104796-108617
LOC100699162	LG15:12864564-12866223
LOC100698347,LOC100698080	LG5:6663459-6719555
LOC100700972	LG7:836534-841828
LOC100696572	LG22:194144-201908
tbc1d19	LG3:12872489-12900538
LOC102076290	LG5:18149183-18153716
LOC100705861	LG5:22327472-22329484
LOC100712122	LG1:2604570-2606777
LOC100703168	UNK3:387585-429877
LOC100704053	LG15:21815519-21817263
ttc37	LG12:12411591-12428616
LOC100693429	LG13:28011453-28013430
LOC102081465	UNK363:73874-76211
LOC100693634	LG23:10546092-10547505
LOC100698955	LG3:1504313-2148653
LOC100699334	LG17:4411444-4441065
LOC100710466	UNK2304:278-2158
LOC100690226	LG12:26001626-26016787
LOC100697697	LG5:24527588-24537252
LOC100692320	LG7:4998059-5030603
LOC100691045,LOC102076360,LOC102076536	UNK92:8440-94432
LOC102081602	LG3:11184396-11186042
LOC102079498	LG7:47456967-47494984
LOC100711837	LG1:7340672-7349470
LOC100700663	LG17:19199285-19203077
LOC102076462,LOC100712354	LG8_24:14691317-14704445
bach2	LG15:9692508-9777936
LOC100711067	LG23:996947-998636
LOC100697419	LG12:8658602-8682752
LOC100699283	LG16_21:28324069-28336147
LOC100701082	LG19:8189234-8200698
LOC100700950	UNK56:985805-988859
LOC100698525	LG10:7960099-7966503
LOC100709572	LG13:1318445-1346028
LOC100701964	LG8_24:2402765-2417815
LOC102078849	LG15:18895439-18920167
stxbp2	LG4:16740348-16749141
LOC100690971	LG13:2301255-2313781
LOC100697409	LG16_21:30192864-30234281
LOC100693903	LG4:4193890-4208445
LOC100691658	LG12:23421933-23425596
LOC100534470	LG14:11143426-11173609
LOC102080875	UNK2075:43-3094
LOC100693762	LG7:33968752-33971554
LOC100703965	LG1:13585004-13597668
LOC100696280	LG22:21348195-21349809
rpl3	LG4:23347143-23351438
LOC100692403	UNK294:84352-87538
drg1	LG7:19619061-19629058
LOC100698510	UNK14:1815589-1820650
LOC100696501	LG3:297916-316471
LOC100695074	UNK29:1160026-1181153
LOC100690598	LG12:1328145-1350533
LOC102076722	UNK132:144219-146227
LOC100692921	LG14:18202476-18205436
LOC100697055	LG22:16579324-16613776
LOC100704816	UNK14:690257-693420
LOC100708868,r3hdm1	UNK1:1970240-2142111
LOC102082354,LOC102075575	LG4:18017137-18025792
LOC102082981	LG4:7914543-7921058
LOC100702161	LG15:23395717-23405306
LOC100697968	LG5:34224250-34228934
LOC100709966	LG2:17075250-17081016
LOC100709786	UNK3:3959458-3960250
LOC100696551	LG23:10123315-10246278
LOC100712098	LG2:16686127-16777676
LOC100699450	LG20:13651783-13670830
LOC100692512	LG23:18038616-18040619
LOC102080626	LG19:14677466-14680891
LOC102076770	LG4:27226186-27231191
LOC100690784	UNK139:286931-287781
LOC100697756	UNK2631:67-2192
LOC100701055	LG1:18534574-18535621
LOC102081023	LG17:517822-522373
LOC100702231	LG3:14201771-14206366
LOC100708883	LG13:30125270-30200556
LOC100689952	LG19:2806723-2809606
LOC100700289	LG20:26382539-26387008
LOC102080662	UNK365:99579-100330
LOC102077631	LG14:810931-814090
LOC102082527	LG15:25371909-25384271
LOC100704501	LG8_24:20289048-20299873
LOC100693786	LG2:21799078-21818992
LOC100705603	LG12:3735549-3760630
LOC100690441,LOC100690174	LG23:16848814-16871758
LOC102078904	LG17:693566-706087
LOC102076054	UNK117:239503-249804
LOC100696066	LG7:45949488-45953835
LOC100700682	UNK43:409252-424426
LOC100695561	LG2:16118859-16133683
LOC100693866	LG23:3596589-3604786
LOC100692077	LG10:10070415-10076532
LOC100706710	LG8_24:9275735-9282083
LOC100689744,LOC102077791	LG2:16601848-16650326
LOC100710465	UNK517:44383-46368
LOC100700626	LG13:16752799-16765610
LOC102078613	LG16_21:34335098-34343437
LOC102077233	LG18:21169428-21174671
LOC100695420	LG16_21:12358376-12389190
LOC100690154	LG8_24:13588657-13590343
LOC100693617	LG19:22063556-22086394
LOC102082291	LG20:22627429-22635503
LOC102082835	LG23:10634840-10653882
LOC102080903	UNK173:316555-327544
LOC100697345	LG8_24:24183809-24225581
LOC100712007	LG22:11270227-11287549
LOC100709888	LG14:28922670-28930026
LOC100692622	LG10:9976803-9980118
LOC100711599	LG18:600616-614581
LOC100698541,LOC100698812	LG8_24:10969676-10982175
LOC100690115	LG19:21614934-21639447
LOC102079265	UNK148:311795-313366
LOC102077002	LG5:5949912-5950365
LOC102081829	UNK264:120790-121818
LOC102075632	LG22:17437598-17443458
LOC100709028	LG10:3385528-3395245
LOC100711128	LG11:17564499-17576656
LOC100702930	UNK25:408629-420760
LOC102083130	UNK62:794063-830284
LOC100697935	LG5:9980311-9983105
LOC100697749	UNK213:203402-223030
LOC100705764	LG6:35930626-35956313
LOC100710090	UNK39:396181-403304
LOC102079053	UNK1355:146-488
LOC102080430	LG11:16812371-16825179
LOC100689929	LG20:1749155-1754192
LOC100699673	LG14:27067136-27218663
LOC100698527	LG19:17891138-17893479
LOC102076571	UNK93:302657-306089
LOC100701917	LG10:12018233-12025387
LOC100691234	LG13:2314653-2336113
LOC100694227	LG19:9827288-9855567
LOC100693436	LG20:1054583-1068945
LOC100704362	LG23:8627663-8654303
LOC100706121	LG4:10557162-10578682
LOC100694949	LG16_21:15892682-15902474
LOC102080829	UNK31:343386-344825
LOC102079783	LG13:29862829-29868272
LOC102077738,LOC100709792	LG12:4750532-4758399
vldlr	LG7:31602093-31665730
LOC100703842	UNK32:1308582-1318175
LOC100707746	LG14:21078825-21087026
LOC100690479	LG13:20407174-20420582
LOC102077874,LOC100710142	LG20:2500580-2533637
LOC102077420	LG13:32539018-32539919
gab2	LG14:26614982-26650127
LOC100698206	LG4:27552660-27558228
LOC100711009	LG7:39338151-39339862
LOC102077669	LG22:19063959-19070731
LOC100693899	LG17:2263618-2271391
LOC100690484	LG15:11665057-11668122
LOC100709749,LOC100710019	UNK150:304147-353461
LOC102076307	UNK67:469765-476503
LOC102079012	UNK147:64860-69904
LOC100700544	LG14:12718233-12770743
LOC100692749	LG15:17519704-17530258
LOC100707762	UNK70:603045-606333
LOC100690729	LG11:13575855-13580341
LOC100710900	LG18:7284309-7287231
LOC100702949	LG1:18725267-18734723
LOC100711085,LOC100710820	LG8_24:9974056-9992008
LOC100712147	LG13:6573901-6576562
LOC102076580	UNK465:91068-92123
LOC100709340	LG7:49547252-49567614
LOC102076671,LOC100692087	UNK4:2474642-2494861
pigg	UNK9:419080-504874
LOC100708824	UNK21:1254142-1261341
LOC100704738	UNK71:408491-414657
LOC100710619	UNK39:643318-696277
LOC102081675	UNK45:49513-58022
LOC100696036,LOC102075887	UNK32:507145-578696
LOC100690903	LG15:24636893-24649281
LOC100708308	UNK136:182633-202102
LOC100696145	LG18:9547357-9702409
LOC100696538	LG20:23776302-23779792
LOC100701817	LG7:19329543-19338994
LOC100705423	LG17:16145483-16179543
LOC100696246	UNK1768:752-3926
LOC100710656	LG19:6277209-6298168
LOC100690881	LG11:28388358-28403227
LOC100691688	UNK95:84327-130528
LOC100710539	LG22:24704176-24707334
LOC102082140	LG12:29594221-29601086
LOC102076140	UNK265:164949-169933
LOC100701321	LG4:15423989-15445365
radil	LG4:23882297-23913280
LOC100711573	LG22:5932662-5939870
LOC102081937	LG19:12514609-12519881
LOC102075581	LG4:1499588-1500714
LOC102076940,LOC100692998	LG15:16102213-16113351
rcor3	LG6:3322383-3339525
LOC100534413	LG1:16160511-16164352
LOC100693937	LG7:7634093-7673153
LOC100708786	LG9:10829925-10837031
LOC100698156,LOC102078954	LG1:2255449-2282894
LOC100689768	LG14:24753224-24754202
LOC100690794,LOC100690520	LG9:14835510-14921116
LOC100692286	LG10:16636277-16657695
LOC102082050	UNK2144:7-2962
LOC102076839	LG14:7245475-7247003
LOC100711803	UNK287:68852-70101
LOC102078019	UNK398:6284-16148
LOC100701597	LG1:21168768-21172150
LOC100699830	LG19:10472361-10479454
pck2	UNK206:306258-319372
LOC100711989,LOC100711720	LG23:13205101-13217780
LOC100707392	LG22:929708-939500
LOC100711644	LG13:32345030-32348089
LOC100690170	UNK1045:3916-8792
LOC100695264	LG8_24:6396131-6405621
LOC100711941	LG15:16739565-16749401
LOC102078056	LG22:20703772-20705682
LOC100711052	LG12:24115602-24121925
LOC100706656	LG22:3291927-3296400
LOC102080961	LG16_21:8384502-8393298
LOC100700736	LG12:20490413-20506042
LOC102082200	LG3:7153374-7166478
LOC100704514	LG7:19564683-19567723
slc13a4	LG17:4265868-4291169
LOC100701686	UNK79:725475-742747
LOC100693906	LG7:10454845-10461315
LOC100703425	LG4:6761254-6781949
LOC100698485	LG19:16747489-16794901
LOC100708377	LG19:284703-340352
LOC100694186	LG16_21:3190366-3191252
LOC100706906	LG1:13336536-13346596
LOC100693280	UNK12:2287582-2294779
LOC100705038	LG13:11565735-11591598
LOC102082979,LOC100703562	LG4:4209098-4222539
LOC100702407	UNK79:18626-254062
LOC100701081	LG5:9975139-9980213
LOC102082910	UNK11:540006-545377
LOC100706666	LG8_24:21368553-21377825
LOC100702770	LG18:5084098-5097569
LOC102078598	LG7:34837160-34849488
LOC100709974	LG12:21695324-21699695
LOC100707637	LG11:16155187-16166363
LOC100690769	UNK28:781865-788215
LOC100694037	LG13:13634938-13693622
mcrs1	LG5:16623726-16630124
LOC100697421	LG19:17099001-17103319
LOC100701951	LG14:18550226-18556068
LOC100710292	LG7:9874167-9893943
LOC102079019	UNK364:86731-87509
LOC100692969	LG4:8035731-8088728
LOC100698573	LG17:30987873-30992546
LOC100707394	UNK24:1318145-1340594
LOC100700777	LG1:3739244-3741133
LOC100694888	LG6:2846792-2852988
LOC100694478	LG23:15447977-15458171
LOC100706957	LG12:33887013-33891068
LOC102075730	LG12:13290807-13297152
LOC100694220	LG5:16101613-16105465
ftz-f1	LG12:813411-828687
LOC100701565	UNK5:1790963-1900306
LOC100707597	UNK1407:1373-2085
LOC100698579	LG1:4902544-4911099
LOC100700545,LOC100699997	LG8_24:18395304-18436720
LOC100697753	UNK794:463-4972
LOC100703645	UNK14:1736063-1749281
LOC100706897	LG7:30744983-30756177
LOC102077058	LG6:8560507-8562095
LOC100690605	LG20:5176559-5186123
LOC100692446	LG18:18471680-18472486
LOC100694824	UNK81:679126-768915
LOC100699146	LG11:938606-1089732
LOC100690929	LG12:4192855-4197592
LOC100699498	LG3:7497777-7537371
LOC100709800	LG11:29327901-29360087
LOC102081209	UNK2:2911277-2912860
LOC100690689	LG10:7747968-7753378
LOC100693645,LOC102077163	LG18:2657016-2717064
LOC100694341	LG17:13192753-13210756
LOC100703587	UNK276:161208-163731
LOC102080340	UNK129:169924-171734
LOC100693174	LG14:4569459-4579793
LOC100708321	UNK2227:5-1965
LOC102075805	UNK184:239773-240704
mef2c	LG12:13779424-13889440
LOC102076980	LG22:11239013-11246668
LOC102078147	LG7:10093224-10095674
LOC100704427	LG22:2711446-2720808
LOC100703192	LG19:1869992-1874230
LOC100710667	LG10:10803104-10833258
LOC100710514	LG3:3484261-3499234
LOC100696253	LG8_24:18049796-18065047
LOC102080967,LOC102081026	UNK114:479215-484432
LOC100704901	LG12:16381866-16385139
LOC100695019	LG5:7460410-7465861
LOC100699677	UNK7:2312268-2320691
LOC100694720	LG16_21:3150608-3151423
LOC100695177	UNK64:359750-404990
LOC102077679,LOC100695485	LG6:30684414-30721359
LOC102082761	LG11:23692975-23698280
LOC100709856	LG13:16678741-16687441
LOC100698266	LG19:17879556-17883507
LOC100707257	LG15:25478346-25490728
LOC102082978	LG5:2370832-2387420
LOC102082192	LG12:2103502-2104370
LOC100696807	LG8_24:25130508-25167120
LOC100694890	LG15:10525374-10583033
prkcd	LG5:18003774-18019515
LOC100694924	UNK477:48140-65329
LOC100708214	UNK77:582116-588118
LOC102077413	UNK91:261108-262058
LOC100689712	LG8_24:4711495-4719949
LOC100707017	LG4:10487889-10491634
LOC100692778	UNK716:3328-5058
LOC100705306	LG5:17143008-17151459
LOC102079718	UNK83:381524-385147
rrn3	UNK185:3208-44501
LOC102075638	LG3:7410025-7414412
LOC102078590	LG13:27599338-27602895
LOC100694953	LG20:24160141-24167387
LOC102077145	UNK628:8556-9228
LOC100700929	LG13:20731543-20736498
LOC100705208	LG23:13863997-13865388
LOC102082614	UNK164:114643-115695
LOC102080230	LG14:18208045-18213769
LOC102077593	LG4:27410540-27437364
LOC102079192	LG2:20326726-20327412
LOC102077119	UNK787:10875-19135
LOC100695004	UNK3902:5-1435
LOC100711934	LG5:26863273-26869605
LOC100707188	LG7:49855497-49865890
ogdh	LG12:33448215-33474859
LOC100700074	LG23:11605229-11621518
LOC102077184	UNK3158:0-1761
LOC100699828	LG17:31307186-31311933
LOC102077094	LG2:18867317-18869518
LOC102080321	LG14:24818038-24830112
LOC100690712	LG7:4863380-4872125
LOC100693357	LG12:5515973-5620269
bbs7	LG2:6124119-6130850
LOC102082907	LG3:3700490-3703895
LOC100703336	LG2:14646897-14706602
LOC100704516	LG2:17637499-17646518
LOC102080239	LG7:9169968-9172348
LOC100698174	UNK38:291444-294301
LOC102081073	LG11:31543075-31546221
LOC102075912	LG6:327434-329089
LOC100690882	LG14:33309027-33309991
tekt3	LG8_24:28335173-28341784
LOC102076465	UNK11:318384-320080
LOC100703581	UNK164:399835-402355
LOC102080077	UNK2014:6-1044
LOC100693993	LG6:26936938-26946288
LOC100696979	LG17:31351647-31361489
LOC102083149	LG18:25905322-25911379
LOC100695779	LG5:31226759-31230025
LOC100707252	UNK2220:12-2802
LOC100711267	LG23:16991153-17018302
LOC102077134	LG20:2280815-2281861
LOC100706231	UNK11:1359828-1374679
LOC100702151	LG8_24:12174283-12176272
LOC100712184	LG19:5931925-5938781
LOC100698036	LG1:15138573-15447059
LOC102076062	UNK5446:483-1034
LOC100703942	LG18:11582179-11586553
LOC100697538	UNK8:1131406-1142312
LOC100702887	LG4:6825800-6829204
LOC100691649	LG15:15846054-15863406
LOC100694730	LG12:2657467-2675452
LOC100690238	LG1:22169450-22195186
pde1b	LG5:34427454-34445010
LOC102082506	UNK9:1896958-1915977
LOC100699343	LG6:22119487-22124635
LOC100700342	LG7:7501979-7515912
LOC100704941	LG7:9832156-9849313
LOC100698601	LG14:17144245-17154892
LOC100534448	UNK4309:3-1317
LOC100712023	LG20:25042639-25045508
LOC100697646	LG1:31137593-31173512
LOC102079277	LG2:20355458-20366609
LOC102076259	LG13:6223516-6230505
LOC100700245	LG12:2149506-2152143
LOC100698432	LG14:17827031-17831439
LOC100703948	LG9:18096680-18118706
LOC100705773,LOC102076639	LG15:16091979-16102120
LOC100702170	LG11:31733223-31741950
plcb1	LG15:22339224-22456961
LOC100696391	LG7:24905515-24920951
LOC100710456	LG8_24:3510005-3516399
LOC102080921	LG11:29066119-29073191
LOC100707592	UNK323:113981-188693
LOC102081985	UNK8:275934-280787
LOC100703199	LG16_21:9424647-9522491
LOC100703298	LG7:11474968-11479270
LOC102075601	UNK567:10696-11436
LOC100703465	LG6:4234574-4237936
LOC100699535	UNK375:70298-77825
LOC100692587	UNK367:33418-38466
LOC100706657	LG18:21274502-21277117
LOC102078418	LG18:20535008-20548036
LOC100709183	LG11:19694398-19714928
LOC102078916	UNK324:82957-83459
LOC100700129	LG4:3483217-3497040
LOC100705070	LG5:22684103-22688739
LOC100701582	UNK26:95836-122582
LOC102075656	LG13:7220363-7220992
LOC100707655	LG6:14647707-14652147
LOC102078411	LG12:15183905-15185304
LOC100694240	LG20:962880-982304
LOC102082364	LG19:1305222-1308106
LOC100704966	LG19:18948565-18969012
LOC100694273	LG11:6171459-6173268
LOC100691569,LOC102076646	UNK23:1631135-1657320
LOC102078250	LG22:1052175-1055350
LOC100692140,LOC100691871	LG7:38726200-38736797
LOC100695406	LG17:12923366-12934073
LOC100697507	LG11:10112043-10127354
LOC100702593	LG8_24:11997533-12005064
LOC102076434	UNK16:490451-492601
LOC102080730	LG14:15088916-15089949
LOC100696729	LG3:11644275-11660588
LOC100693367	LG11:17203513-17205573
LOC100692679	LG9:13168479-13313791
LOC100700634	LG16_21:30555073-30563514
LOC100707738,LOC102077080	LG23:9589051-9597905
LOC100702428,LOC100693054	LG23:19906131-19916794
LOC100710574	LG20:30310579-30322935
ank1	LG12:16386548-16474951
LOC100711971	LG1:25989997-25996669
LOC100706207	LG20:31294268-31349446
LOC102078322	UNK59:685128-689548
LOC102078020	LG22:15357664-15364363
LOC100711512	LG11:24088160-24093801
LOC100694427	LG8_24:24565473-24571460
usp5,LOC100708642	LG11:19567194-19591910
LOC100709060	LG12:28703156-28726180
LOC100711113	LG15:1881885-1890978
LOC100710661	LG13:31984303-31988591
LOC100690425	UNK143:54130-66563
LOC100708097	LG17:26092584-26137502
LOC100702182	LG4:9923681-9937174
LOC100709536	LG15:10610328-10617299
LOC100702341	LG5:12819204-12824657
LOC102076833	LG2:18301029-18303281
LOC100712073	LG9:14370001-14372803
LOC102075882	LG13:20064621-20078724
LOC100700836,LOC100707631	LG8_24:21261725-21272296
LOC100706442	LG8_24:9269740-9275575
LOC102082641	UNK6:1616112-1618647
LOC100711521	LG1:20758941-20767948
LOC100704285	UNK25:17310-20797
LOC100704687	LG19:13625221-13644874
LOC100705667	LG4:25009412-25204962
LOC102077783	UNK650:10374-11522
dnajc16	UNK27:1219804-1226447
LOC100706992	UNK1:1756336-1761872
LOC100690992	LG5:12727424-12731047
LOC100689924,LOC100712540	LG22:18361196-18391242
LOC102078579	LG14:10319345-10329754
LOC102083185	UNK78:659161-660302
LOC100690747	LG17:9833403-9865957
LOC100689833	LG4:8245169-8247584
LOC100703193	UNK13:1621236-1632958
LOC100692034	UNK110:99934-103804
LOC100710161	LG12:15621796-15673648
LOC100700078	LG15:18494798-18497992
LOC100699237	LG7:26270741-26274758
LOC100694031	LG23:11739550-11747101
LOC100704256	LG18:21826761-21844357
LOC100696616	LG17:21792289-21794275
LOC102081549	LG8_24:5230572-5234344
LOC100697859	LG14:13316280-13383070
LOC102079260	LG14:13008239-13020598
LOC100709253	LG5:25533431-25536242
LOC100701585	LG6:11624928-11636201
LOC102076379	LG11:22175347-22177803
LOC100708235	LG23:13251201-13252989
LOC100709932,gnal,LOC102078528,LOC100710197	UNK196:17308-78374
LOC100699899	LG7:30544435-30632473
LOC100694132	LG14:7599408-7600622
LOC100694174	LG22:8280377-8284665
LOC100711533	LG20:5761772-5762665
LOC100696595	LG14:23071864-23077547
LOC100691914	LG7:14508897-14521412
LOC100698743	LG16_21:30374004-30439293
LOC100706443,LOC100706711	LG20:11456997-11479281
LOC100702364	LG3:16223835-16229836
lgi2	LG6:14562047-14567873
LOC100708023	UNK40:795380-800699
LOC100712464	LG4:13444217-13445832
LOC100693495,LOC100693220	UNK294:161211-181391
LOC100699777	LG16_21:8625574-8630191
LOC102076948	LG1:23221626-23236358
LOC100701244	UNK170:218420-221038
LOC102082819	LG7:24155369-24157563
LOC100693548	UNK8:2290354-2296655
LOC100696683	UNK227:196596-196965
LOC100712101	LG17:30003380-30015591
LOC100709789	LG6:32296821-32298539
LOC100695750	LG6:30647181-30679666
gabrr2	LG15:8748445-8768598
atp8b1	LG23:9468547-9491165
LOC100710606,LOC100706232	LG19:534669-544404
LOC100699981	LG8_24:11949295-11976590
LOC100694593	LG2:12348799-12352227
LOC100696367	LG20:21407217-21461292
LOC100709773	LG22:11774617-11789124
LOC100708245	LG1:13200696-13207209
LOC100706298	LG10:7128639-7140808
LOC102077786	UNK4535:13-1263
LOC100701353	LG4:25588420-25602365
LOC100708482	LG10:4468643-4473274
LOC102078878	LG20:2700291-2704340
LOC102081259,LOC100691150	UNK99:317589-369478
LOC100700070	UNK600:48404-50981
LOC100709738	LG15:16873804-16896259
LOC100698909	LG18:7461821-7475622
LOC100708112	LG4:3390036-3459976
LOC100712292	LG5:26209035-26219932
LOC102083038,LOC102081007	LG3:18498596-18524432
LOC102081241	LG2:17290100-17294167
LOC100692748	LG12:432395-453093
LOC102081857	LG17:19636517-19639474
LOC100692293	LG14:23315772-23318035
LOC100693704	LG17:14596189-14691461
LOC100690894	LG20:12651279-12673104
LOC102079206	UNK189:99500-100203
LOC100697370	UNK32:1043305-1045482
LOC100695932	LG18:19974384-19981418
LOC100691154	UNK128:333461-336584
LOC100699291	LG17:31124881-31152813
LOC100698646	LG20:13551068-13555711
